Gene name	Gene stable ID
NUTM2B-AS1	ENSG00000225484
DDX11L5	ENSG00000236875
AKR1D1	ENSG00000122787
MIR1302-9HG	ENSG00000227518
CCDC60	ENSG00000183273
ABHD16A	ENSG00000204427
IGKV5-2	ENSG00000211599
MIR1302-9	ENSG00000283921
HAUS4	ENSG00000092036
FAM138C	ENSG00000218839
RPS14P5	ENSG00000225933
PNMA3	ENSG00000183837
BBIP1P1	ENSG00000271532
DUSP2	ENSG00000158050
RN7SKP23	ENSG00000280039
SNORA75	ENSG00000212593
CD151	ENSG00000177697
LINC01388	ENSG00000231808
ZNF674	ENSG00000251192
FOXD4	ENSG00000170122
GGA2	ENSG00000103365
TESC-AS1	ENSG00000258285
PABPC1L	ENSG00000101104
NUDT4	ENSG00000173598
RNU6-667P	ENSG00000252995
MTHFS	ENSG00000136371
ACTR3BP2	ENSG00000226481
LRSAM1	ENSG00000148356
ACTR3	ENSG00000115091
ST20-MTHFS	ENSG00000259332
ING3	ENSG00000071243
USP51	ENSG00000247746
ST20-AS1	ENSG00000259642
DMRTC1	ENSG00000269502
BEND3P3	ENSG00000278616
Metazoa_SRP	ENSG00000275460
WAPL	ENSG00000062650
ZFAND6	ENSG00000086666
MTND5P28	ENSG00000223549
GJA9	ENSG00000131233
NPC1	ENSG00000141458
SRMP3	ENSG00000229173
FAM138B	ENSG00000226516
FAM133A	ENSG00000179083
DPP10-AS2	ENSG00000235717
IGKV1OR2-1	ENSG00000235235
F9	ENSG00000101981
DDX18	ENSG00000088205
Metazoa_SRP	ENSG00000276729
TTLL7	ENSG00000137941
ZNF473	ENSG00000142528
TCP11L2	ENSG00000166046
TOMM34	ENSG00000025772
CCNYL7	ENSG00000261528
RNU6-780P	ENSG00000212332
WAPL-DT	ENSG00000227896
TBX1	ENSG00000184058
SMYD1	ENSG00000115593
EARS2	ENSG00000103356
CYP2C58P	ENSG00000235199
RPL7AP52	ENSG00000225354
CYP2C9	ENSG00000138109
RNU6ATAC23P	ENSG00000221375
ZNF473CR	ENSG00000204666
SMKR1	ENSG00000240204
FATE1	ENSG00000147378
RPL22L1	ENSG00000163584
TRBV5-3	ENSG00000211715
ZP3P2	ENSG00000226066
ASPDH	ENSG00000204653
ETF1P2	ENSG00000240132
WEE2-AS1	ENSG00000228775
Y_RNA	ENSG00000252021
KCNS1	ENSG00000124134
MAGEA4	ENSG00000147381
Y_RNA	ENSG00000199366
ANKRD29	ENSG00000154065
SLC35B1	ENSG00000121073
NT5C1B-RDH14	ENSG00000250741
WFDC12	ENSG00000168703
MTND4P20	ENSG00000233377
CYP2C59P	ENSG00000228460
LRRC4B	ENSG00000131409
CYP2C60P	ENSG00000260863
PI3	ENSG00000124102
CYP2C8	ENSG00000138115
POLR2L	ENSG00000177700
SPATA16	ENSG00000144962
SEMG1	ENSG00000124233
DBX2	ENSG00000185610
PP12613	ENSG00000226757
SEMG2	ENSG00000124157
LZTR1	ENSG00000099949
DRAM1	ENSG00000136048
SYT3	ENSG00000213023
RPS10P27	ENSG00000267752
RPL23AP77	ENSG00000267301
STK4-DT	ENSG00000227477
DDX11L2	ENSG00000236397
TAS2R5	ENSG00000127366
NXPH2	ENSG00000144227
EXOSC9	ENSG00000123737
SMAD4	ENSG00000141646
STK4	ENSG00000101109
TRBV6-1	ENSG00000211706
SUB1P4	ENSG00000260247
UBFD1	ENSG00000103353
TRBV2	ENSG00000226660
EIF2S2P7	ENSG00000271115
RDH14	ENSG00000240857
WNT16	ENSG00000002745
MIR4646	ENSG00000266776
LY6G6F	ENSG00000204424
BTF3P5	ENSG00000233594
RPSAP60	ENSG00000228965
CHID1	ENSG00000177830
LINC02898	ENSG00000205086
TPMTP3	ENSG00000232562
LINC02451	ENSG00000257164
MECOM-AS1	ENSG00000241479
NAP1L5P1	ENSG00000231384
LY6G6F-LY6G6D	ENSG00000250641
MCUR1P2	ENSG00000242326
MTCO1P43	ENSG00000228898
SRRM4	ENSG00000139767
LINC01114	ENSG00000234177
SNORA11E	ENSG00000221705
MAGED4	ENSG00000154545
ATP1B3	ENSG00000069849
NCKAP5-IT1	ENSG00000232474
LINC01961	ENSG00000234148
LY6G6C	ENSG00000204421
SRSF3P5	ENSG00000235325
ZNF862	ENSG00000106479
CRYGGP	ENSG00000223710
EN1	ENSG00000163064
C19orf81	ENSG00000235034
NDUFAB1	ENSG00000004779
GPR32P1	ENSG00000269565
SNORA11D	ENSG00000221475
GPR32	ENSG00000142511
C2orf76	ENSG00000186132
GPC4	ENSG00000076716
ACP4	ENSG00000142513
KDM4A	ENSG00000066135
PAWRP1	ENSG00000225533
TSPAN8	ENSG00000127324
MSH5	ENSG00000204410
RPS3AP36	ENSG00000214362
TMEM229A	ENSG00000234224
ALDH18A1	ENSG00000059573
FITM1	ENSG00000139914
POLB	ENSG00000070501
OR4K2	ENSG00000165762
SNORD88B	ENSG00000221381
SNORD88A	ENSG00000221241
HMGN1P18	ENSG00000234927
SNORD88C	ENSG00000220988
TMEM277P	ENSG00000180279
LRFN5	ENSG00000165379
MTCO1P55	ENSG00000241926
BPGM	ENSG00000172331
KLK1	ENSG00000167748
DCTN5	ENSG00000166847
RNU6-203P	ENSG00000206765
RPS24P19	ENSG00000227008
RPSAP63	ENSG00000233260
GPC3-AS1	ENSG00000286096
OR4M1	ENSG00000176299
TIMM8BP2	ENSG00000224908
LARP1BP3	ENSG00000232664
OR4K14	ENSG00000169484
OR6J1	ENSG00000255804
GPR173	ENSG00000184194
OR4K13	ENSG00000176253
FAM117A	ENSG00000121104
OR4K1	ENSG00000155249
OR10G3	ENSG00000169208
STAG1-DT	ENSG00000261758
RPS25P5	ENSG00000243822
TSPYL2	ENSG00000184205
C14orf178	ENSG00000197734
UCA1	ENSG00000214049
MTND4P17	ENSG00000242178
SDHDP3	ENSG00000244381
NF1P4	ENSG00000258027
ENTPD1	ENSG00000138185
NEGR1-IT1	ENSG00000228853
AGK	ENSG00000006530
LINC02777	ENSG00000232453
TMEM212	ENSG00000186329
NF1P11	ENSG00000278184
KRT18P33	ENSG00000214533
GACAT1	ENSG00000232991
LINC02885	ENSG00000286592
PABPC1P6	ENSG00000227497
LDC1P	ENSG00000260386
TNRC6B-DT	ENSG00000261202
LRP1	ENSG00000123384
RALGAPA1	ENSG00000174373
RPL23AP7	ENSG00000240356
LINC01664	ENSG00000235478
DNAJA1P2	ENSG00000236917
SPR	ENSG00000116096
ERICH6	ENSG00000163645
PLK1	ENSG00000166851
NDUFAF2P1	ENSG00000279307
MIR3667HG	ENSG00000188511
CYP4F36P	ENSG00000273330
ZNHIT6	ENSG00000117174
ZNF861P	ENSG00000267235
DEFB116	ENSG00000215545
LINC01764	ENSG00000267308
RPL31P3	ENSG00000237929
HAUS6P2	ENSG00000236121
ZFP14	ENSG00000142065
RNA5SP480	ENSG00000252649
DEFB117	ENSG00000212717
DEFB118	ENSG00000131068
MIRLET7BHG	ENSG00000197182
DEFB119	ENSG00000180483
MAP3K20	ENSG00000091436
ZFP82	ENSG00000181007
MGC27382	ENSG00000237413
LINC01726	ENSG00000280350
KDM5C	ENSG00000126012
PAX1	ENSG00000125813
ZNF566-AS1	ENSG00000267309
CTBP2P7	ENSG00000267091
ZNF260	ENSG00000254004
EPIC1	ENSG00000224271
SRP14P3	ENSG00000235183
LOXL4	ENSG00000138131
BCL2A1	ENSG00000140379
GMPS	ENSG00000163655
RALY-AS1	ENSG00000285230
RNU6-1313P	ENSG00000199492
DLX3	ENSG00000064195
ZNF341	ENSG00000131061
ZNF529	ENSG00000186020
SPG21	ENSG00000090487
CCNA2	ENSG00000145386
MROH7	ENSG00000184313
MIR1287	ENSG00000284415
MIR4685	ENSG00000264610
LINC02620	ENSG00000225768
SORCS3	ENSG00000156395
RN7SL192P	ENSG00000276757
MIR6886	ENSG00000284553
MIR6796	ENSG00000275652
HIPK4	ENSG00000160396
JPT2	ENSG00000206053
CEP131	ENSG00000141577
SERTAD1	ENSG00000197019
SORCS3-AS1	ENSG00000226387
BBS7	ENSG00000138686
SERTAD3	ENSG00000167565
MCMBP	ENSG00000197771
SERTAD3-AS1	ENSG00000268366
Metazoa_SRP	ENSG00000277510
PSG6	ENSG00000170848
PPIAP74	ENSG00000220343
KRT18P35	ENSG00000215606
LINC02068	ENSG00000223387
DKK4	ENSG00000104371
TTC14-DT	ENSG00000239774
NAALADL2-AS1	ENSG00000225552
TMEM38BP1	ENSG00000238026
HMGN2P26	ENSG00000241203
SYCN	ENSG00000179751
VDAC3	ENSG00000078668
EEFSEC	ENSG00000132394
KCNJ5	ENSG00000120457
CLEC17A	ENSG00000187912
MIR4682	ENSG00000265370
NACAP2	ENSG00000180230
CH25H	ENSG00000138135
LINC01208	ENSG00000223715
LIPA	ENSG00000107798
RNU6-876P	ENSG00000212597
Y_RNA	ENSG00000206847
SRP14P5	ENSG00000271052
HS6ST1	ENSG00000136720
NPAT	ENSG00000149308
SLC2A2	ENSG00000163581
RPL10P12	ENSG00000234040
ZNF133	ENSG00000125846
TMEM185B	ENSG00000226479
CHEK2P3	ENSG00000234898
UHRF1BP1L-DT	ENSG00000257696
ANAPC1P4	ENSG00000234231
LINC02939	ENSG00000235159
NCKAP1L	ENSG00000123338
LINC01638	ENSG00000233521
MIR3177	ENSG00000265820
BBS7-DT	ENSG00000261501
ABCA17P	ENSG00000238098
XIAPP3	ENSG00000180152
MIAT	ENSG00000225783
TRPC3	ENSG00000138741
MTND1P28	ENSG00000230158
YY1P2	ENSG00000229104
SOCAR	ENSG00000240350
MTFMT	ENSG00000103707
RPS14P4	ENSG00000226928
CCNF	ENSG00000162063
TEAD2	ENSG00000074219
INSIG1	ENSG00000186480
STON1-GTF2A1L	ENSG00000068781
Y_RNA	ENSG00000206967
SLITRK3	ENSG00000121871
C11orf65	ENSG00000166323
SLC51B	ENSG00000186198
TCTN3	ENSG00000119977
LINC00578	ENSG00000228221
RASL12	ENSG00000103710
TRMT12	ENSG00000183665
IMPDH1P3	ENSG00000214815
MSH5-SAPCD1	ENSG00000255152
RPL7P59	ENSG00000225918
RNF139	ENSG00000170881
POLR2DP2	ENSG00000244565
RPL19P6	ENSG00000233597
LINC01997	ENSG00000241383
CAPZA1P4	ENSG00000233263
P2RY1	ENSG00000169860
CPVL-AS2	ENSG00000272568
TATDN1	ENSG00000147687
EEF1A1P25	ENSG00000241429
NAALADL2-AS3	ENSG00000230292
ACTR3B	ENSG00000133627
PDCD7	ENSG00000090470
UBE2V1P2	ENSG00000214192
MIR6767	ENSG00000283180
SERP1	ENSG00000120742
TEDC2	ENSG00000162062
SETP7	ENSG00000257444
NENFP2	ENSG00000258288
SERHL	ENSG00000172250
LINC01763	ENSG00000225446
OR10D4P	ENSG00000186268
CLPX	ENSG00000166855
PTGFR	ENSG00000122420
RPL29P26	ENSG00000241556
CRYAB	ENSG00000109846
CRADD-AS1	ENSG00000258274
ATP5MC1P4	ENSG00000227440
FBXL5	ENSG00000118564
GALNT9	ENSG00000182870
YWHAQP6	ENSG00000249986
LINC02801	ENSG00000284240
EEF1GP7	ENSG00000236290
LMO4	ENSG00000143013
RPL17P6	ENSG00000226084
SOWAHC	ENSG00000198142
PRPF38A	ENSG00000134748
CACNG2-DT	ENSG00000234688
LINC01315	ENSG00000229891
NCK2	ENSG00000071051
LINC01644	ENSG00000218357
HDHD5-AS1	ENSG00000185837
IFIT3	ENSG00000119917
FABP6	ENSG00000170231
TBC1D22A-DT	ENSG00000260708
RNU7-171P	ENSG00000238406
RNU6-850P	ENSG00000252743
MTND2P5	ENSG00000224354
SAPCD1-AS1	ENSG00000235663
CPMER	ENSG00000227838
CHGB	ENSG00000089199
PNPT1P2	ENSG00000233272
VWA7	ENSG00000204396
VTI1BP4	ENSG00000227759
PIGK	ENSG00000142892
PITPNB	ENSG00000180957
NDUFAF8	ENSG00000224877
KANK1P1	ENSG00000215589
PRSS3P3	ENSG00000277083
CILP	ENSG00000138615
TRMT6	ENSG00000089195
AHCYP4	ENSG00000232992
OGDHL	ENSG00000197444
VCP	ENSG00000165280
DYNLT3P2	ENSG00000229758
HSPB2	ENSG00000170276
MTND6P9	ENSG00000233248
AKR1B1	ENSG00000085662
XRCC4	ENSG00000152422
SDHCP3	ENSG00000234946
HSPB2-C11orf52	ENSG00000254445
ISCA1P6	ENSG00000227653
SLC38A10	ENSG00000157637
MAP3K20-AS1	ENSG00000238133
C11orf52	ENSG00000149300
Y_RNA	ENSG00000201555
RNU6-975P	ENSG00000207023
RN7SL827P	ENSG00000271986
RNU6-686P	ENSG00000201709
SNORA24B	ENSG00000206903
PPP1R2P5	ENSG00000229360
RNU5A-1	ENSG00000199568
LINC02372	ENSG00000249873
MIR4508	ENSG00000265673
MAGEL2	ENSG00000254585
SNRPGP9	ENSG00000228551
DDAH2	ENSG00000213722
NDN	ENSG00000182636
DRC1	ENSG00000157856
RNU6-741P	ENSG00000206616
PAQR5-DT	ENSG00000261634
UTP20	ENSG00000120800
PAQR5	ENSG00000137819
DIXDC1	ENSG00000150764
JOSD2	ENSG00000161677
HNRNPA3P12	ENSG00000219102
PGBD4P8	ENSG00000229332
MTND2P30	ENSG00000227937
RPL7P10	ENSG00000229752
TNIK	ENSG00000154310
PKN2-AS1	ENSG00000237505
NDUFS6	ENSG00000145494
MCM8	ENSG00000125885
NMUR2	ENSG00000132911
MIR6768	ENSG00000274805
TEDC2-AS1	ENSG00000259895
NTN3	ENSG00000162068
LINC02792	ENSG00000285462
GAPDHP57	ENSG00000236167
GUCA2A	ENSG00000197273
MRPS18BP2	ENSG00000235232
KIF23-AS1	ENSG00000259426
TRPC7	ENSG00000069018
MEIOSIN	ENSG00000237452
Y_RNA	ENSG00000207395
SLC25A6P3	ENSG00000232846
PSAT1P3	ENSG00000230787
RPLP1	ENSG00000137818
MGAT4A	ENSG00000071073
MAPK6P6	ENSG00000226389
RAX2	ENSG00000173976
ATP6V0C	ENSG00000185883
RPL21P89	ENSG00000229870
SGMS1	ENSG00000198964
FAM200B	ENSG00000237765
ZNF724	ENSG00000196081
TMEM105	ENSG00000185332
RENO1	ENSG00000287431
MIR4740	ENSG00000266392
MIR3186	ENSG00000266189
LINC01971	ENSG00000278200
PKN1	ENSG00000123143
FAAP100	ENSG00000185504
CEMP1	ENSG00000205923
USP8P1	ENSG00000214892
MIR3178	ENSG00000266232
RPL3P2	ENSG00000227939
WASF5P	ENSG00000231402
LINC02571	ENSG00000256166
MIR6891	ENSG00000277402
U3	ENSG00000207119
LINC02896	ENSG00000259215
RNU6-283P	ENSG00000201658
PDPK1	ENSG00000140992
FGFR3P1	ENSG00000230994
ZDHHC20P2	ENSG00000223702
HLA-S	ENSG00000225851
RPL36AP5	ENSG00000237107
UBR2	ENSG00000024048
TTC28-AS1	ENSG00000235954
LGR5	ENSG00000139292
KIF23	ENSG00000137807
MIR6844	ENSG00000284087
NDUFB9	ENSG00000147684
FMR1-AS1	ENSG00000268066
RNU7-107P	ENSG00000238523
SHQ1P1	ENSG00000231588
RNA5SP351	ENSG00000238965
Y_RNA	ENSG00000207021
PPIHP1	ENSG00000230911
RPS26P38	ENSG00000234192
RNU6-893P	ENSG00000238444
ANKRD44-IT1	ENSG00000236977
FMR1-IT1	ENSG00000236337
PAPSS2	ENSG00000198682
FMR1NB	ENSG00000176988
TNFRSF13B	ENSG00000240505
ATP6V0E2-AS1	ENSG00000204934
NKAPD1	ENSG00000150776
DOCK7	ENSG00000116641
RNU6-890P	ENSG00000206848
BST1	ENSG00000109743
PRPH2	ENSG00000112619
EI24P4	ENSG00000236343
RNA5SP524	ENSG00000201285
TMEM213	ENSG00000214128
FTH1P8	ENSG00000219507
ATP6V0CP3	ENSG00000213435
TAB3	ENSG00000157625
TBCC	ENSG00000124659
NPAS2	ENSG00000170485
RN7SKP299	ENSG00000271765
MAP7-AS1	ENSG00000272189
MAP3K5-AS1	ENSG00000234263
RNA5SP219	ENSG00000212242
PEX7	ENSG00000112357
RPS26P31	ENSG00000235459
MIR3199-1	ENSG00000264073
MIR3199-2	ENSG00000283225
TRBV1	ENSG00000242736
Y_RNA	ENSG00000207380
RN7SL757P	ENSG00000239249
MCM8-AS1	ENSG00000278719
MN1	ENSG00000169184
RN7SL498P	ENSG00000263755
CRLS1	ENSG00000088766
MTSS1	ENSG00000170873
TRIM24	ENSG00000122779
LINC02090	ENSG00000230969
CYP2D7	ENSG00000205702
MPRIP-AS1	ENSG00000225442
MAP4K5	ENSG00000012983
RNU6-767P	ENSG00000206859
RN7SL775P	ENSG00000243370
TICAM2	ENSG00000243414
PLD6	ENSG00000179598
GSTT2	ENSG00000099984
ADAM19	ENSG00000135074
RBX1	ENSG00000100387
TIMM8B	ENSG00000150779
ATAD1	ENSG00000138138
MAGEA10	ENSG00000124260
FLCN	ENSG00000154803
RPL7AP37	ENSG00000213109
SLC35D3	ENSG00000182747
Y_RNA	ENSG00000207247
RPL35AP3	ENSG00000230350
NHEG1	ENSG00000225391
ZNF43	ENSG00000198521
IL18	ENSG00000150782
Y_RNA	ENSG00000222698
TARDBPP1	ENSG00000233402
HLA-DMB	ENSG00000242574
LRRN4	ENSG00000125872
Y_RNA	ENSG00000199515
ACTBP15	ENSG00000213857
MIR1281	ENSG00000284015
EP300	ENSG00000100393
RNU1-55P	ENSG00000202380
ATRN	ENSG00000088812
MED12	ENSG00000184634
HLA-DMA	ENSG00000204257
ACTG1P24	ENSG00000226359
RN7SL78P	ENSG00000243782
KLLN	ENSG00000227268
RPL11P3	ENSG00000213613
ARID5B	ENSG00000150347
SULT1D1P	ENSG00000236959
MED26	ENSG00000105085
TRBV7-1	ENSG00000211707
COPS3	ENSG00000141030
KDM7A	ENSG00000006459
SULT1E1	ENSG00000109193
DYNC1H1	ENSG00000197102
TEX12	ENSG00000150783
RPL26P6	ENSG00000229659
MSS51	ENSG00000166343
LINC03040	ENSG00000181577
PIN1	ENSG00000127445
RPL29P16	ENSG00000183239
MRPL14	ENSG00000180992
FHL2	ENSG00000115641
TMEM63B	ENSG00000137216
BCO2	ENSG00000197580
SCYL2	ENSG00000136021
PPP3CB	ENSG00000107758
MACC1	ENSG00000183742
TBC1D24	ENSG00000162065
XRCC1	ENSG00000073050
CSN1S1	ENSG00000126545
KDM7A-DT	ENSG00000260231
AKR1B10	ENSG00000198074
SF3A3P1	ENSG00000230568
GFRA4	ENSG00000125861
EP300-AS1	ENSG00000231993
SMARCB1	ENSG00000099956
UBE2QL1	ENSG00000215218
FMR1	ENSG00000102081
NSUN2	ENSG00000037474
SMOX	ENSG00000088826
LINC02347	ENSG00000214043
RPL21P73	ENSG00000234658
EIF4EP4	ENSG00000232968
ST13P7	ENSG00000237821
INSIG1-DT	ENSG00000273117
ZC3HC1	ENSG00000091732
MIR4662B	ENSG00000263735
MIR4662A	ENSG00000283609
MRS2P1	ENSG00000250428
GSR	ENSG00000104687
SEC31B	ENSG00000075826
CAPN11	ENSG00000137225
MARF1	ENSG00000166783
KLF2	ENSG00000127528
KCNV2	ENSG00000168263
WDR18	ENSG00000065268
VLDLR	ENSG00000147852
KCTD9P4	ENSG00000214264
MRPS36P4	ENSG00000255231
RPS12P21	ENSG00000243930
LINC01433	ENSG00000230176
PTS	ENSG00000150787
ADGRD1	ENSG00000111452
FERMT1	ENSG00000101311
POLR1C	ENSG00000171453
SRD5A1	ENSG00000145545
DPY19L4P2	ENSG00000231839
NT5M	ENSG00000205309
FMC1	ENSG00000164898
PRSS59P	ENSG00000186163
RPS6P16	ENSG00000243250
PLET1	ENSG00000188771
AGK-DT	ENSG00000261570
STATH	ENSG00000126549
RPL13P12	ENSG00000215030
MIF-AS1	ENSG00000218537
TSEN15P1	ENSG00000230865
Y_RNA	ENSG00000201741
ST13P10	ENSG00000213234
RNU6-1025P	ENSG00000222561
MED9	ENSG00000141026
DGCR5	ENSG00000273032
MUC6	ENSG00000184956
CHCHD3	ENSG00000106554
PTPN4	ENSG00000088179
LINC02102	ENSG00000248677
RASD1	ENSG00000108551
TENT4A	ENSG00000112941
POTEH	ENSG00000198062
HTN1	ENSG00000126550
RPL27	ENSG00000131469
SH3GLB2	ENSG00000148341
Y_RNA	ENSG00000201363
MAPK6-DT	ENSG00000259438
MIR3646	ENSG00000266151
LINC02688	ENSG00000254872
DZANK1	ENSG00000089091
MUC2	ENSG00000198788
Y_RNA	ENSG00000206995
CERNA1	ENSG00000259577
POTEH-AS1	ENSG00000236666
RNU6-816P	ENSG00000212216
PSLNR	ENSG00000225255
MYO5C	ENSG00000128833
NDUFB10P2	ENSG00000261624
GRAMD4P2	ENSG00000235992
UBXN8	ENSG00000104691
ZNHIT1	ENSG00000106400
CSN1S2AP	ENSG00000234124
IGLV3-10	ENSG00000211669
IGLV3-9	ENSG00000211670
IGLV2-8	ENSG00000278196
MIR650	ENSG00000284049
IGLV3-7	ENSG00000254077
ACIN1	ENSG00000100813
IGLV3-6	ENSG00000253448
IGLV2-5	ENSG00000253234
IGLV3-4	ENSG00000226420
IGLV4-3	ENSG00000211672
IGLV3-2	ENSG00000253963
IGLV3-1	ENSG00000211673
PRR27	ENSG00000187533
MIR5571	ENSG00000264824
IGLL5	ENSG00000254709
B4GALNT2	ENSG00000167080
MTCO2P25	ENSG00000230654
MIR6506	ENSG00000284184
MIR484	ENSG00000283736
ZNF282	ENSG00000170265
IGLJ1	ENSG00000211674
IGLC1	ENSG00000211675
IGLJ2	ENSG00000211676
IGLC2	ENSG00000211677
IGLJ3	ENSG00000211678
MTCYBP9	ENSG00000229935
IGLC3	ENSG00000211679
NDUFB8	ENSG00000166136
IGLJ4	ENSG00000211680
NDE1	ENSG00000072864
IGLC4	ENSG00000254029
IGLJ5	ENSG00000211681
IGLC5	ENSG00000254030
IGLJ6	ENSG00000211682
IGLC6	ENSG00000222037
IGLJ7	ENSG00000211684
IGLC7	ENSG00000211685
HTN3	ENSG00000205649
DDT	ENSG00000099977
RPL36AP39	ENSG00000230980
MIR4298	ENSG00000264493
MIR7847	ENSG00000284594
LINC01150	ENSG00000229671
MRPL23	ENSG00000214026
CALR3	ENSG00000269058
SNRNP200	ENSG00000144028
MIR4278	ENSG00000283420
RN7SKP79	ENSG00000200243
TMEM132E	ENSG00000181291
GNL3LP1	ENSG00000215032
JCHAIN	ENSG00000132465
ERCC8-AS1	ENSG00000233847
SMIM15	ENSG00000188725
DENND2A	ENSG00000146966
TRMT2A	ENSG00000099899
HIKESHIP3	ENSG00000271081
PPP2CB	ENSG00000104695
IFNL2	ENSG00000183709
HINT1	ENSG00000169567
HIF1AN	ENSG00000166135
IFI35	ENSG00000068079
YIPF3	ENSG00000137207
SOWAHB	ENSG00000186212
NR2C2AP	ENSG00000184162
TXNP6	ENSG00000234036
LINC01219	ENSG00000232987
CCNI	ENSG00000118816
LINC02412	ENSG00000258171
MIR675	ENSG00000284010
OR4C50P	ENSG00000237610
OR4C46	ENSG00000185926
SNRNP35	ENSG00000184209
OR4C7P	ENSG00000255312
OR4R2P	ENSG00000255560
OR4A4P	ENSG00000254769
OR4A3P	ENSG00000254464
LYRM7	ENSG00000186687
OR4A2P	ENSG00000227547
TEX15	ENSG00000133863
OR52L1	ENSG00000183313
Metazoa_SRP	ENSG00000274660
Y_RNA	ENSG00000222072
KRT18P58	ENSG00000254831
RNA5SP329	ENSG00000202147
OR56A7P	ENSG00000255481
OR52X1P	ENSG00000234895
MIR1266	ENSG00000221052
OR56B4	ENSG00000180919
SLF2	ENSG00000119906
EEF1B2P1	ENSG00000231169
OR56B3P	ENSG00000180913
OR52L2P	ENSG00000262980
OR52Z1P	ENSG00000176748
ARPP19	ENSG00000128989
LINC00943	ENSG00000189238
OR5AK1P	ENSG00000255083
OR5BQ1P	ENSG00000273228
RNU6ATAC12P	ENSG00000252351
PRX	ENSG00000105227
TMEM71	ENSG00000165071
MCTS2	ENSG00000101898
SH3TC2	ENSG00000169247
OR8B7P	ENSG00000254976
ADNP	ENSG00000101126
HOXB13	ENSG00000159184
OR8B6P	ENSG00000255225
RPL7P17	ENSG00000214062
OR8B5P	ENSG00000255030
OR8C1P	ENSG00000229254
OR8X1P	ENSG00000255048
RNU6-1187P	ENSG00000201641
RNU6-887P	ENSG00000222592
KLB	ENSG00000134962
OR8A2P	ENSG00000255510
FBXW10B	ENSG00000241322
OR8B10P	ENSG00000254646
OR8A3P	ENSG00000255315
OR8A1	ENSG00000196119
OR8Q1P	ENSG00000255341
MIR1343	ENSG00000251862
CD44-AS1	ENSG00000255443
MIR5591	ENSG00000264621
Y_RNA	ENSG00000238797
METRN	ENSG00000103260
RANGAP1	ENSG00000100401
SLC1A2-AS1	ENSG00000255004
ADAM9	ENSG00000168615
DOLPP1	ENSG00000167130
OR52Q1P	ENSG00000277514
IZUMO1	ENSG00000182264
GUCY1A2	ENSG00000152402
LIAS	ENSG00000121897
ZNF398	ENSG00000197024
ANTKMT	ENSG00000103254
NXPH3	ENSG00000182575
CYB5D2	ENSG00000167740
PRXL2AP1	ENSG00000257220
RPSAP55	ENSG00000214896
EEF1A1P22	ENSG00000259612
LINC00508	ENSG00000256971
SELENOS	ENSG00000131871
LINC02826	ENSG00000275212
FGF21	ENSG00000105550
MIR608	ENSG00000207551
WFDC5	ENSG00000175121
TWNK	ENSG00000107815
LSM3P2	ENSG00000257847
RNU6-317P	ENSG00000206758
MYH16	ENSG00000002079
ZNF10	ENSG00000256223
EBF4	ENSG00000088881
XPO5	ENSG00000124571
SLC43A2	ENSG00000167703
CIAO3	ENSG00000103245
NKAIN3	ENSG00000185942
BCAT2	ENSG00000105552
SLC37A2	ENSG00000134955
DENND3	ENSG00000105339
PKN3	ENSG00000160447
PDZD7	ENSG00000186862
SVOPL	ENSG00000157703
LINC02443	ENSG00000256115
SNRPA1-DT	ENSG00000259172
PCSK6-AS1	ENSG00000259764
KBTBD13	ENSG00000234438
TTLL9	ENSG00000131044
CHSY1	ENSG00000131873
UBA52P7	ENSG00000241656
KRT18P60	ENSG00000215208
LINC02413	ENSG00000257345
SNRPCP18	ENSG00000259464
SSH1	ENSG00000084112
LINC02348	ENSG00000286733
RN7SL560P	ENSG00000264438
ZDHHC12	ENSG00000160446
TM2D3	ENSG00000184277
TOMM40P4	ENSG00000213222
CSF3	ENSG00000108342
TLCD5	ENSG00000181264
KAZALD1	ENSG00000107821
POLH	ENSG00000170734
LINC02159	ENSG00000253417
IMP4	ENSG00000136718
GABRA6	ENSG00000145863
CHURC1-FNTB	ENSG00000125954
ZER1	ENSG00000160445
SNRPGP3	ENSG00000239919
MYT1	ENSG00000196132
MSLN	ENSG00000102854
USP47	ENSG00000170242
IFIT2	ENSG00000119922
MKLN1	ENSG00000128585
MIR8086	ENSG00000275036
MPP7-DT	ENSG00000282996
ZNF101P1	ENSG00000237746
U3	ENSG00000222666
LINC02652	ENSG00000237128
RPSAP10	ENSG00000224439
RN7SKP39	ENSG00000222705
WAC-AS1	ENSG00000254635
POLH-AS1	ENSG00000203362
GTPBP2	ENSG00000172432
RNU4ATAC6P	ENSG00000252401
TPRKBP1	ENSG00000231911
GLRXP3	ENSG00000118990
RNU6-1067P	ENSG00000207483
BAMBI	ENSG00000095739
RAB15	ENSG00000139998
THRA	ENSG00000126351
ZNF474-AS1	ENSG00000249610
IQANK1	ENSG00000203499
HSFY1P1	ENSG00000229027
NPBWR2	ENSG00000125522
HSFY1P1	ENSG00000290408
BMS1P22	ENSG00000232775
Metazoa_SRP	ENSG00000203286
RNU6-807P	ENSG00000252614
SNCAIP	ENSG00000064692
CICP4	ENSG00000232852
TBC1D13	ENSG00000107021
TARS3	ENSG00000185418
RNU6-270P	ENSG00000201001
SAMD12	ENSG00000177570
PCMTD2	ENSG00000203880
ADGRA1-AS1	ENSG00000256925
KCNMB3P1	ENSG00000239435
RPL5P28	ENSG00000235264
TPTEP1	ENSG00000100181
